customer_id,transaction_id,violation_type,article_reference,details
CUST00004,TXN05636,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST00004
CUST04495,TXN08085,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04495
CUST04497,TXN06820,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04497
CUST04498,TXN09547,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04498
CUST04499,TXN00230,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04499
CUST04500,TXN04472,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04500
CUST04503,TXN04195,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04503
CUST04505,TXN07899,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04505
CUST04507,TXN09445,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04507
CUST04510,TXN06339,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04510
CUST04517,TXN00882,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04517
CUST04521,TXN07550,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04521
CUST04525,TXN08930,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04525
CUST04528,TXN02125,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04528
CUST04530,TXN08900,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04530
CUST04533,TXN09022,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04533
CUST04538,TXN07278,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04538
CUST04543,TXN03871,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04543
CUST04545,TXN08663,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04545
CUST04553,TXN07690,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04553
CUST04556,TXN00002,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04556
CUST04560,TXN02302,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04560
CUST04563,TXN01109,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04563
CUST04568,TXN06807,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04568
CUST04569,TXN00461,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04569
CUST04571,TXN00042,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04571
CUST04575,TXN04762,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04575
CUST04578,TXN07937,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04578
CUST04582,TXN05838,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04582
CUST04583,TXN02132,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04583
CUST04586,TXN02700,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04586
CUST04588,TXN06668,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04588
CUST04591,TXN08225,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04591
CUST04593,TXN01780,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04593
CUST04594,TXN06058,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04594
CUST04595,TXN06467,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04595
CUST04599,TXN00605,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04599
CUST04600,TXN08196,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04600
CUST04608,TXN01012,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04608
CUST04609,TXN06411,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04609
CUST04618,TXN01571,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04618
CUST04619,TXN00956,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04619
CUST04623,TXN02313,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04623
CUST04628,TXN06856,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04628
CUST04629,TXN02687,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04629
CUST04630,TXN04597,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04630
CUST04632,TXN04662,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04632
CUST04634,TXN03395,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04634
CUST04637,TXN00941,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04637
CUST04638,TXN08573,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04638
CUST04639,TXN05509,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04639
CUST04641,TXN09627,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04641
CUST04643,TXN03421,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04643
CUST04645,TXN06212,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04645
CUST04646,TXN07355,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04646
CUST04648,TXN06768,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04648
CUST04650,TXN03043,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04650
CUST04651,TXN00356,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04651
CUST04653,TXN08081,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04653
CUST04654,TXN08563,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04654
CUST04655,TXN04085,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04655
CUST04656,TXN01901,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04656
CUST04659,TXN00081,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04659
CUST04660,TXN01464,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04660
CUST04661,TXN08721,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04661
CUST04662,TXN05209,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04662
CUST04663,TXN05197,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04663
CUST04665,TXN01143,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04665
CUST04669,TXN06959,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04669
CUST04671,TXN01708,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04671
CUST04674,TXN04560,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04674
CUST04677,TXN09233,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04677
CUST04679,TXN00533,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04679
CUST04682,TXN06247,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04682
CUST04683,TXN00884,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04683
CUST04688,TXN03810,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04688
CUST04690,TXN04711,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04690
CUST04691,TXN03707,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04691
CUST04692,TXN08969,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04692
CUST04693,TXN07543,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04693
CUST04694,TXN01171,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04694
CUST04697,TXN03460,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04697
CUST04702,TXN07359,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04702
CUST04705,TXN07203,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04705
CUST04706,TXN02133,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04706
CUST04707,TXN02936,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04707
CUST04713,TXN03775,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04713
CUST04714,TXN01598,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04714
CUST04722,TXN05924,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04722
CUST04723,TXN00158,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04723
CUST04727,TXN00369,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04727
CUST04728,TXN08774,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04728
CUST04733,TXN07934,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04733
CUST04736,TXN05988,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04736
CUST04737,TXN08885,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04737
CUST04740,TXN09425,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04740
CUST04741,TXN04180,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04741
CUST04742,TXN08100,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04742
CUST04743,TXN06850,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04743
CUST04745,TXN07235,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04745
CUST04747,TXN03451,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04747
CUST04750,TXN07886,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04750
CUST04755,TXN09262,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04755
CUST04760,TXN06523,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04760
CUST04763,TXN06361,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04763
CUST04767,TXN05775,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04767
CUST04779,TXN00296,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04779
CUST04781,TXN00131,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04781
CUST04784,TXN05297,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04784
CUST04789,TXN02590,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04789
CUST04790,TXN08589,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04790
CUST04791,TXN01393,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04791
CUST04793,TXN01148,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04793
CUST04796,TXN05191,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04796
CUST04797,TXN09678,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04797
CUST04798,TXN04225,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04798
CUST04799,TXN01592,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04799
CUST04803,TXN02030,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04803
CUST04806,TXN04337,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04806
CUST04807,TXN06414,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04807
CUST04810,TXN05941,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04810
CUST04813,TXN05957,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04813
CUST04815,TXN04696,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04815
CUST04819,TXN05763,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04819
CUST04827,TXN06785,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04827
CUST04830,TXN02619,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04830
CUST04831,TXN00819,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04831
CUST04832,TXN03437,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04832
CUST04834,TXN08786,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04834
CUST04835,TXN01506,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04835
CUST04844,TXN04874,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04844
CUST04846,TXN01784,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04846
CUST04851,TXN08187,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04851
CUST04857,TXN06345,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04857
CUST04859,TXN08251,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04859
CUST04860,TXN07477,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04860
CUST04861,TXN00072,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04861
CUST04862,TXN09397,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04862
CUST04863,TXN05216,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04863
CUST04864,TXN01151,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04864
CUST04872,TXN07218,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04872
CUST04877,TXN09128,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04877
CUST04880,TXN09168,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04880
CUST04881,TXN02387,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04881
CUST04882,TXN06760,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04882
CUST04885,TXN06556,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04885
CUST04888,TXN06120,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04888
CUST04890,TXN02406,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04890
CUST04894,TXN09002,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04894
CUST04896,TXN02699,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04896
CUST04897,TXN04033,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04897
CUST04899,TXN08174,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04899
CUST04904,TXN00825,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04904
CUST04905,TXN09237,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04905
CUST04906,TXN05739,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04906
CUST04907,TXN00440,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04907
CUST04910,TXN06447,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04910
CUST04911,TXN08278,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04911
CUST04922,TXN06931,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04922
CUST04923,TXN00711,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04923
CUST04925,TXN06911,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04925
CUST04928,TXN05198,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04928
CUST04937,TXN00025,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04937
CUST04938,TXN06065,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04938
CUST04945,TXN01995,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04945
CUST04946,TXN01960,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04946
CUST04953,TXN03541,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04953
CUST04955,TXN05056,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04955
CUST04956,TXN04564,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04956
CUST04958,TXN03954,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04958
CUST04967,TXN01514,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04967
CUST04968,TXN07672,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04968
CUST04970,TXN03808,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04970
CUST04972,TXN06075,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04972
CUST04973,TXN01978,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04973
CUST04976,TXN05240,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04976
CUST04977,TXN09322,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04977
CUST04980,TXN02609,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04980
CUST04984,TXN07361,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04984
CUST04985,TXN07272,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04985
CUST04987,TXN05453,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04987
CUST04988,TXN03654,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04988
CUST04992,TXN06162,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04992
CUST04993,TXN00606,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04993
CUST04994,TXN09540,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04994
CUST04996,TXN06803,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04996
CUST04998,TXN08429,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04998
CUST04999,TXN01630,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST04999
CUST05000,TXN08317,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05000
CUST05005,TXN00540,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05005
CUST05006,TXN03743,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05006
CUST05009,TXN02733,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05009
CUST05010,TXN01466,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05010
CUST05011,TXN01138,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05011
CUST05012,TXN03195,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05012
CUST05013,TXN09176,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05013
CUST05017,TXN00585,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05017
CUST05019,TXN00903,Retention Exceeded,GDPR Art.5(1)(e) | DPDP S.8,Retention Exceeded failed for CUST05019
